# Table S1: 3,061 DE genes from ABA treatment time course 
# log2(FC); FDR.01
# gene_id	1h	4h	8h	12h	24h	36h	60h
AT1G01030	-0.0726452293917293	-1.0675403657459	-0.91132027102098	-0.61917677353293	-0.325687112425189	-0.824798608755603	-0.943507053218983
AT1G01120	0.100174854826761	1.07429097367996	0.526497718249935	0.515382591227456	0.30474579013556	0.401792110435733	0.345734822081862
AT1G01240	0.882446745899663	1.17301082781979	1.09510366062895	1.21274829817475	0.910300791999821	0.965817035195553	0.715756620693909
AT1G01250	2.42615910587865	2.47848030017934	3.23487301093337	2.86034820488193	2.81449448736218	1.47865629261486	2.19740336674678
AT1G01340	-0.216014015446204	-0.762195094279358	-0.653141057857752	-1.19951371055185	-1.05119709243103	-1.11009843126292	-1.01282285205963
AT1G01470	0.521214524793429	2.07938224319399	1.45259243174183	1.59550401140489	1.15589741029454	1.38890638757415	1.71879958873341
AT1G01480	0.174758579221295	1.40203130255579	1.22534824971096	1.56525784147521	1.33887208329933	1.42041820685769	1.53605920108926
AT1G01500	-0.0939898713508007	0.505374812522142	0.568083398160156	0.450837618114605	0.783733050974917	0.739858743262932	0.662475492833607
AT1G01520	2.16903848375763	3.59648237716966	3.57660264207203	3.78545752486359	3.46057383989033	3.40166616638147	2.58523922921851
AT1G01570	0.487262126145593	1.62542815124519	0.867085859401713	0.932126106063726	0.710235097602103	0.284020282992321	0.548630401281478
AT1G01610	-0.0380081047516064	0.865281316187307	0.453164323099093	0.515446712514111	0.463314410643788	0.561994789138745	0.516251530742592
AT1G01650	0.235553622694103	0.838270962048023	0.552089937896145	0.496865741480552	0.377148560969763	0.465070148272857	0.310618781683434
AT1G01720	1.22909028397823	1.14745165954264	1.14453135221333	1.22113016288092	0.73039142343948	0.800415097158946	0.838786248338521
AT1G01830	0.275432199896047	1.0488022029069	1.19782190190182	1.12188711797242	0.658574315681272	0.854622956744643	0.777934142234057
AT1G01900	-0.0152767144930652	0.834132333951906	0.586627113706931	0.42452323367027	0.142225362295242	0.260789879606667	0.529070617642395
AT1G02205	0.501296192782297	2.55152051308808	2.30503810450453	2.17443819659567	1.90703995934367	2.41461272431762	2.66542624521039
AT1G02220	0.00836823296452194	-1.36306414098104	-2.32863782165095	-2.73216078337407	-2.16691786099798	-2.38255428729417	-2.00620087611878
AT1G02310	2.5171372201109	6.20213218325554	4.61225522974944	4.34175787658501	2.86688062552303	5.24901084045357	3.59134435063845
AT1G02360	-0.265877192946436	-3.25102350253825	-3.29855026631727	-3.5634372745487	-3.15291402740414	-5.06194209061209	-1.69268110226617
AT1G02370	0.0904365744970925	-1.15297342774191	-0.721447569041997	0.0964959950802999	0.194828318880251	0.41744254589664	0.0128756155841808
AT1G02390	1.40836921160557	2.87729879805322	2.95573327468542	2.83887697213615	3.58502436990542	3.5441779696416	3.16925291025599
AT1G02470	0.31793944564843	1.09138114484954	1.04536473159745	1.64548996880829	1.73958736861618	1.32030907511192	0.671573491098915
AT1G02640	-0.223973171995153	-0.668612151985521	-0.556208448116254	-0.668973355866329	-0.810142914240713	-1.17341483440354	-1.17196215980987
AT1G02650	0.179174317006451	-0.162625902663515	-0.57580759165212	-0.927349503160584	-0.877816656412346	-1.90697664992899	-1.7030253245962
AT1G02660	0.753594265264213	1.1767412122245	0.184726478547812	0.259672921927761	0.0514322874053841	-0.159693614058949	-0.0517649694287963
AT1G02670	1.16252473695932	1.76344446406669	0.986620482814882	0.445759460106173	0.281514346006983	-0.299793277161949	0.357141226393024
AT1G02700	2.94618341273323	3.93065880106082	4.34430934029601	4.24881518816144	3.96327845354369	3.79040184564724	3.61747200079444
