plant,group,day,fw_biomass,dw_biomass,height_above_bound,sv_area,tv_area,extent_x,extent_y,height_width_ratio,tiller_count
Dr1AD000173,R20,27.66850694,18.22167422,2.129945116,52.8393873,492496.8073,279273.6602,30.03596394,53.07847955,1.75920398,5.415137062
Dr7AE000894,R161,27.66935185,22.18474721,2.596951317,36.4017951,598044.7275,555895.3307,34.84769547,37.2685045,1.044596913,7.850975993
Dr6AA000716,R133,27.67019676,26.61917287,3.11950144,52.71984118,716146.1115,738407.4376,35.32587997,52.71984118,1.492385787,7.845592936
Dp1AD000072,A10,27.67253472,15.6462011,1.826452871,26.27026099,423904.6234,355043.4211,32.36711338,26.89787815,0.811634349,6.923415884
Dr4AE000596,R102,27.67337963,16.71224327,1.952074656,28.182999,452296.3623,258270.3248,23.99888462,28.182999,1.174346202,6.363708039
Dr1AA000217,R20,27.67481481,32.33708673,3.793297062,52.71984118,868430.4416,600665.573,38.82260413,52.71984118,1.357967667,9.397039198
Dr4AD000567,R102,27.6771412,12.54027473,1.460452327,25.73230343,341184.9589,184006.9172,24.47706912,25.73230343,1.051282051,5.715869946
Dr2AE000387,R70,27.67798611,25.53371732,2.991591994,51.34506074,687237.3389,403126.4862,36.70066041,51.34506074,1.399022801,7.811341924
Dr7AA000801,R161,27.67966435,26.60537915,3.117875996,28.0933394,715778.7455,704375.0123,37.8363486,29.70721209,0.742496051,9.484307944
Dr3AD000469,R98,27.68197917,12.65484596,1.473953334,29.5278929,344236.3171,205419.0649,24.14831727,29.5278929,1.222772277,5.365613223
Dr6AE000796,R133,27.68282407,28.46656342,3.337196861,52.68995464,765347.383,450779.5769,33.68212075,52.68995464,1.56433008,8.094258201
Dp2AA01117,B100,27.68366898,17.14565648,2.003147815,25.58287077,463839.3904,261598.5383,22.62410418,25.58287077,1.130779392,6.554381543
Dr8AA000907,R187,27.68450231,22.71710953,2.659684581,41.90091685,612223.0521,521065.4809,35.86383753,41.90091685,1.168333333,7.697124702
Dr8AD000965,R187,27.68681713,15.26831232,1.781922678,37.2685045,413840.3689,307697.1801,33.50280156,37.2685045,1.112399643,6.181860696
Dr5AE000699,R128,27.68766204,20.33991106,2.379556905,38.01566779,548911.4867,387446.3685,28.00367981,38.52373882,1.357524013,6.760266143
Dp1AA01044,A10,27.68849537,24.19223096,2.833512026,41.81125726,651509.7368,587613.3972,35.65463182,43.75388179,1.172673931,8.011947518
Dp1AD000061,A10,28.22248843,17.62028952,2.059078295,34.57871669,476480.2201,389461.5729,32.99473053,35.20633385,1.048007246,6.839950778
Dr5AE000681,R128,28.22320602,25.75724012,3.01793179,49.79096111,693190.3877,451152.7985,34.78792241,49.79096111,1.431271478,7.789883856
Dr3AA000416,R98,28.22403935,23.89269481,2.798214862,52.68995464,643532.236,445612.1889,30.39460231,52.68995464,1.73352999,6.718197618
Dr1AD000176,R20,28.22638889,19.04047807,2.226432482,52.74972771,514303.8856,392845.5772,37.38805063,52.74972771,1.410871303,6.357773669
Dr1AE000182,R20,28.2272338,22.62480185,2.648807097,52.74972771,609764.6356,508805.9201,30.51414844,52.77961424,1.728697356,6.45001406
Dr6AA000711,R133,28.2280787,24.24068376,2.839221675,52.66006811,652800.1727,670045.3564,38.64328494,52.66006811,1.362722351,7.606523942
Dr4AD000576,R102,28.23041667,17.20682746,2.010356168,38.04555432,465468.5479,295474.172,24.29774993,38.04555432,1.565805658,5.615419615
Dr2AE000385,R70,28.23126157,22.07380591,2.583878058,45.21832183,595090.0445,435971.9128,34.04075913,45.48730061,1.328358209,7.205340058
Dr1AA000201,R20,28.23295139,27.26121274,3.195159043,52.80950077,733245.4618,615638.6858,45.60684673,52.80950077,1.157929227,8.718986304
Dr3AD000471,R98,28.23528935,17.47412449,2.041854293,51.25540114,472587.4289,290989.7411,29.01982187,51.25540114,1.766220391,5.235416792
Dr6AE000786,R133,28.23613426,25.32414957,2.966896652,52.68995464,681655.9529,602162.3071,36.46156816,52.68995464,1.445081967,7.664427366
Dr8AD000967,R187,28.23925926,16.90629644,1.974941769,40.49624988,457464.551,367880.1287,34.16030525,41.2732997,1.185476815,6.382004841
Dp2AE000183,B100,28.24010417,8.388956446,0.971263411,22.77353683,230623.5304,219801.5642,23.72990584,22.77353683,0.959697733,5.003652705
Dr4AA000511,R102,28.24173611,19.23315994,2.249138001,31.11187906,519435.5525,388595.8526,29.22902759,31.11187906,1.064417178,7.158635986
Dr7AE000889,R161,28.24465278,20.33050014,2.378447927,31.08199253,548660.8471,545928.0048,35.77417794,33.74189381,0.868838764,7.828084859
Dr5AA000602,R128,28.24549769,28.31058414,3.318816353,48.08742883,761193.2105,500485.3865,40.88477479,48.20697495,1.176169591,8.909771089
Dr3AD000466,R98,28.24780093,18.80092981,2.198204256,52.21177014,507924.0333,272371.9459,26.30014753,52.21177014,1.985227273,5.047657325
Dr4AE000581,R102,28.24864583,19.15859856,2.240351732,38.37430616,517449.7707,292349.8838,30.0060774,38.37430616,1.278884462,6.672705368
Dr1AA000206,R20,28.24949074,25.32947346,2.967524017,52.06233749,681797.7433,449227.0519,36.99952572,52.06233749,1.407108239,7.748734497
Dr4AD000577,R102,28.2518287,20.18576018,2.361391856,43.78376832,544806.0099,281320.6077,24.20809034,43.78376832,1.808641975,5.738732883
Dr2AE000396,R70,28.25267361,24.21664558,2.83638903,47.75867698,652159.9675,461946.4063,35.56497222,47.75867698,1.342857143,7.644730092
Dr8AA000919,R187,28.25435185,23.23398416,2.720592785,43.51478954,625988.8956,466834.8401,48.23686148,46.65287533,0.902106568,8.393621993
Dr7AD000873,R161,28.25670139,16.36204948,1.910808025,33.98098606,442969.7043,418897.0236,30.81301375,35.32587997,1.102812803,6.443322529
Dr6AE000789,R133,28.2575463,24.39195758,2.857047694,52.68995464,656829.0254,451786.6981,29.5278929,52.68995464,1.784412955,6.71656838
Dp2AA01096,B100,28.25837963,16.17939696,1.889284359,35.41553957,438105.1476,293331.0334,26.12082834,35.41553957,1.35583524,5.849217061
Dr2AA000317,R70,28.25922454,28.1448175,3.29928251,52.51063546,756778.3728,550726.9808,38.40419269,52.51063546,1.367315175,8.454846376
Dr1AD000177,R20,28.26157407,20.96318287,2.45300289,52.74972771,565510.99,425466.8784,34.69826281,52.74972771,1.520241171,6.541061292
Dr1AE000187,R20,28.26241898,25.39354838,2.975074568,52.63018158,683504.241,596648.631,38.73294454,52.63018158,1.358796296,7.868592499
Dr6AA000701,R133,28.26405093,25.50478546,2.98818268,52.68995464,686466.8012,592818.2998,37.62714288,52.68995464,1.400317712,7.802145883
Dp1AD000066,A10,28.26636574,18.7347576,2.190406561,29.46811984,506161.6788,490544.9941,40.55602295,31.56017703,0.7266028,7.788638755
Dr1AE000181,R20,28.26721065,25.11114011,2.941795742,52.71984118,675982.9044,590060.4998,39.45022129,52.71984118,1.336363636,7.855613395
Dp2AA000111,B100,28.26805556,7.89988436,0.913631442,20.29295474,217598.1479,187533.2844,19.75499718,20.29295474,1.027231467,4.74827059
Dr3AD000472,R98,28.2696875,17.02102901,1.988461787,52.12211055,460520.2059,263757.0675,27.28640306,52.12211055,1.910186199,4.820610449
Dr2AE000382,R70,28.27053241,22.41727761,2.624352563,48.98402477,604237.6742,398156.29,28.51175084,49.19323049,1.71802935,6.427742663
Dr2AA000318,R70,28.27137731,27.27793729,3.197129854,51.4048338,733690.8842,480865.2797,37.89612166,51.4048338,1.356466877,8.288001204
Dr5AD000663,R128,28.27368056,19.5621926,2.287911017,46.71264839,528198.6294,331088.9415,33.29359584,47.54947126,1.403052065,6.489598603
Dr5AE000683,R128,28.27452546,24.94244264,2.921916532,46.14480429,671490.0103,433452.6669,33.80166688,46.68276186,1.365163572,7.755470689
Dr8AA000916,R187,28.27621528,25.39728586,2.975514991,41.57216501,683603.7807,571790.9166,45.87582551,44.29183936,0.906188925,8.860316092
Dr4AD000579,R102,28.27856481,18.39534603,2.150410501,39.86863273,497122.1823,308175.2501,28.27265859,39.86863273,1.410147992,6.217516063
Dr8AE000992,R187,28.27939815,22.86090839,2.676629755,47.51958473,616052.8254,485497.845,36.37190857,48.80470558,1.306491372,7.426268862
Dp2AA01082,B100,28.28024306,23.00174954,2.693226393,37.80646207,619803.8261,367896.4812,23.52070012,37.80646207,1.607369759,6.798516001
Dr1AA000211,R20,28.28108796,28.64641955,3.358391002,52.77961424,770137.464,584536.2426,45.06888917,52.77961424,1.171087533,8.994735376
Dr2AD000378,R70,28.2834375,17.51641985,2.046838354,44.26195282,473713.875,236514.7747,25.19434587,44.26195282,1.756820878,5.265294543
Dr4AE000583,R102,28.28428241,19.5958837,2.291881156,30.30494272,529095.9192,349840.4424,25.64264384,30.30494272,1.181818182,6.981357568
Dp1AA01041,A10,28.28512731,28.56244725,3.348495756,45.54707367,767901.0426,583997.5722,37.59725635,48.41618067,1.211446741,8.887913735
Dp2AA01107,B100,28.28596065,21.8468414,2.557132693,31.44063091,589045.3333,360865.8708,27.22663,31.50040397,1.154774973,7.535467838
Dr8AD000973,R187,28.28829861,16.24608005,1.897142256,35.17644732,439881.1082,383347.664,34.0108726,35.17644732,1.03427065,6.567885681
Dr1AE000198,R20,28.28914352,27.38073143,3.209243055,52.86927383,736428.5848,716097.8265,44.26195282,53.13825261,1.194463201,8.665279616
Dp2AA01109,B100,28.28998843,16.41821923,1.917427035,23.90922502,444465.6647,322639.5118,23.96899809,23.90922502,0.997506234,6.68622188
Dr1AA000207,R20,28.29083333,31.06209524,3.643052811,52.95893343,834473.7873,693243.7736,49.82084764,53.10836608,1.062987403,9.762520614
Dr6AA000703,R133,28.29314815,23.67159196,2.772160231,52.71984118,637643.6374,391777.8555,30.36471578,52.71984118,1.736220472,6.663694786
Dr1AD000165,R20,28.29543981,20.04841452,2.345207124,52.68995464,541148.1039,305168.3151,30.63369456,52.68995464,1.72,5.902601097
Dr8AE000990,R187,28.29628472,21.74388593,2.545000481,44.44127201,586303.3359,415573.6197,38.16510044,45.51718714,1.164447925,7.491654483
Dr5AD000672,R128,28.29986111,18.02842769,2.107173059,43.06649157,487350.1019,283890.8349,35.14656078,43.21592423,1.225340136,6.541447336
Dp2AE000182,B100,28.30105324,21.30340108,2.493094005,40.58590948,574571.97,576298.4334,32.84529788,40.58590948,1.23566879,7.238882638
Dp2AA01103,B100,28.30189815,25.56730086,2.995549458,44.35161242,688131.7643,522724.7781,27.58526837,44.35161242,1.60780065,7.361644445
Dr5AA000607,R128,28.30274306,31.32648833,3.674208738,50.47835133,841515.3281,528606.8663,39.59965394,50.47835133,1.274716981,9.357107515
Dr3AD000478,R98,28.30509259,11.0547744,1.285401838,40.88477479,301621.8545,182478.44,21.93671396,40.88477479,1.863760218,3.610488454
Dr2AE000381,R70,28.3059375,25.92529227,3.037734957,49.8806207,697666.095,421166.1726,34.99712813,49.91050724,1.425277541,7.839955076
Dp1AA000012,A10,28.30678241,27.33733364,3.204129085,41.45261888,735272.7782,593613.8005,36.37190857,45.60684673,1.139687757,8.775658927
Dr4AA000519,R102,28.30762731,26.79104316,3.139754535,49.94039377,720723.5069,359409.5369,28.06345287,49.94039377,1.779552716,7.254681012
Dr6AD000780,R133,28.30994213,21.38920178,2.50320471,52.66006811,576857.0871,341272.6975,22.71376377,52.66006811,2.318421053,4.887257148
Dr3AE000488,R98,28.31077546,18.56950184,2.170932919,37.47771022,501760.4473,302007.4742,30.45437537,37.47771022,1.230618253,6.648854459
Dr8AA000912,R187,28.31241898,23.74064123,2.780296957,33.17404972,639482.6161,492369.74,35.59485875,33.26370931,0.931989924,8.439593331
Dp1AD000077,A10,28.31474537,17.28507254,2.019576523,25.61275731,467552.4372,438796.0847,37.38805063,27.52549531,0.685051958,7.560873566
Dp2AE000196,B100,28.3155787,11.90796844,1.385941723,22.50455805,324344.8415,289863.3428,25.55298424,22.50455805,0.880701754,5.950303359
Dp1AA01012,A10,28.31642361,23.3167196,2.73034228,34.54883016,628192.3758,508987.7214,35.62474528,35.14656078,0.969798658,8.263612947
Dr2AD000379,R70,28.38866898,16.03481833,1.872247299,41.39284582,434254.607,258669.5181,24.59661524,41.39284582,1.682867558,5.101451436
Dr7AE000896,R161,28.38938657,20.68389364,2.420091611,27.97379328,558072.7225,592921.2243,31.85904234,30.15551006,0.87804878,7.885619625
Dr2AA000306,R70,28.39107639,29.31147585,3.436760846,49.58175539,787849.8071,503971.3534,40.40659029,49.9702803,1.227071006,9.018391492
Dr1AD000164,R20,28.3933912,20.71223395,2.423431217,52.89916036,558827.5058,366229.4888,32.93495747,53.43711793,1.606170599,6.2977598
Dr8AE000983,R187,28.39423611,20.1691163,2.35943055,42.05034951,544362.7359,507592.9498,41.06409398,42.11012257,1.024017467,7.452866735
Dp2AA01102,B100,28.39508102,24.01143374,2.812206987,43.15615117,646694.5918,586475.456,32.99473053,43.15615117,1.307971014,7.675988301
Dr5AA000606,R128,28.39592593,27.33238619,3.20354608,48.41618067,735141.0134,437009.8152,37.47771022,49.34266314,1.291866029,8.441404399
Dr5AD000671,R128,28.39827546,18.76261392,2.193689134,42.97683198,506903.5721,331684.3647,32.30734031,42.97683198,1.330249769,6.473187655
Dr5AE000687,R128,28.39912037,21.24387029,2.486078931,45.93559858,572986.4954,354585.5513,28.0933394,46.11491776,1.635106383,6.351297714
Dp1AA000020,A10,28.39996528,26.01308271,3.048080131,32.964844,700004.2045,632752.0515,39.50999435,37.2685045,0.834341906,9.153003548
Dr4AA000518,R102,28.40081019,23.59748768,2.763427827,49.22311702,635670.0295,364098.855,28.5715239,49.22311702,1.722803347,6.676776306
Dr2AD000371,R70,28.40311343,17.18018111,2.007216178,44.50104507,464758.8798,293265.6234,30.27505619,44.50104507,1.469891412,5.819547918
Dr7AE000897,R161,28.40395833,21.48960286,2.515035914,28.90027575,579531.0537,666037.0716,34.16030525,30.87278681,0.846019248,8.132888758
Dp2AA000112,B100,28.40480324,23.83846102,2.791823984,42.58830707,642087.8358,483755.8235,29.19914106,42.58830707,1.458546571,7.308299959
Dr5AA000611,R128,28.40564815,26.05777114,3.053346189,48.77481905,701194.3846,511656.0636,38.76283107,50.03005336,1.258288358,8.234674949
Dp2AD000167,B100,28.40798611,11.50577259,1.3385472,31.02221947,313633.2207,243847.4253,25.34377852,31.02221947,1.224056604,5.110161811
Dp2AE000191,B100,28.40883102,20.30605863,2.375567755,41.99057645,548009.9003,422392.6096,30.51414844,41.99057645,1.376101861,6.712150388
Dr1AA000202,R20,28.41050926,28.1385794,3.298547416,53.04859302,756612.2345,714510.6727,40.07783845,53.94518896,1.323639075,8.549095753
Dr5AD000666,R128,28.41555556,16.8420333,1.967369038,42.28944176,455753.0405,252969.2311,26.92776468,43.5745626,1.570477248,5.524986994
Dr3AE000490,R98,28.41638889,20.54426247,2.403637555,47.84833658,554353.9468,345034.733,27.79447409,47.90810964,1.721505376,6.00832435
Dr6AA000702,R133,28.41803241,24.13579233,2.826861331,52.68995464,650006.6152,541851.4243,35.59485875,52.68995464,1.480268682,7.326115716
Dr6AD000779,R133,28.4205787,19.83395309,2.319935114,52.66006811,535436.3852,266166.6555,23.25172134,52.66006811,2.264781491,4.6627484
Dp1AE000083,A10,28.42142361,24.92297548,2.919622533,41.33307276,670971.5444,561992.8871,37.20873144,43.48490301,1.110843373,8.307978575
Dp1AA01021,A10,28.42226852,27.3574999,3.206505465,37.62714288,735809.8631,618610.992,44.35161242,39.7490866,0.848382749,9.417852306
Dr6AA000708,R133,28.42310185,25.33616866,2.968312975,52.95893343,681976.0555,409929.1236,40.52613641,55.20042327,1.306784661,7.969846831
Dr3AD000461,R98,28.42545139,16.55838816,1.933944461,50.59789746,448198.7627,184333.9671,26.1806014,50.59789746,1.932648402,4.669715562
Dr6AE000781,R133,28.4262963,25.17061713,2.948804479,52.71984118,677566.9467,621382.2588,28.6611835,52.71984118,1.839416058,6.767348078
Dp2AA000114,B100,28.4271412,21.96703229,2.571295918,38.73294454,592246.3591,527660.3454,31.41074437,38.91226373,1.233111323,7.390390214
Dr2AA000314,R70,28.42797454,26.24456446,3.075357805,49.70130152,706169.2228,477761.1916,31.70960969,49.8806207,1.567389255,7.599023608
Dr2AD000361,R70,28.43028935,17.68619285,2.066844305,44.65047773,478235.4135,262539.2876,29.73709862,44.65047773,1.501507538,5.861583789
Dr7AE000899,R161,28.43113426,22.35648306,2.617188569,34.33962444,602618.5423,545031.5034,30.78312722,36.46156816,1.115533981,7.733430624
Dp1AA01026,A10,28.43196759,28.95321555,3.394543663,40.64568254,778308.3153,581065.6663,40.64568254,44.44127201,1,9.436753868
Dr1AA000203,R20,28.4328125,25.32794082,2.967343412,52.95893343,681756.9248,541073.238,42.91705892,53.4072314,1.233983287,8.12742325
Dp1AD000062,A10,28.43512731,17.95945909,2.099045839,31.76938275,485513.2717,360985.1478,29.43823331,34.51894363,1.079187817,6.846257668
Dr2AE000399,R70,28.43597222,27.09463945,3.175530144,49.91050724,728809.1407,465486.2403,30.095737,49.91050724,1.658391261,7.586691898
Dr1AD000170,R20,28.43763889,21.21738527,2.482957952,52.86927383,572281.1239,317923.2602,28.87038922,53.10836608,1.83126294,5.916025367
Dr4AE000593,R102,28.4384838,23.69205399,2.774571465,45.18843529,638188.5996,326214.9365,24.23797687,45.27809489,1.864364982,6.387644454
Dp2AA000103,B100,28.4393287,25.93346633,3.038698183,47.34026555,697883.7934,431980.9424,29.43823331,47.34026555,1.608121827,7.441447808
Dp2AD000168,B100,28.44203704,17.10825479,1.998740423,38.13521391,462843.277,248847.4408,28.48186431,38.13521391,1.338929696,6.090450881
Dr1AE000189,R20,28.44288194,30.23850527,3.546001452,52.66006811,812539.2409,573053.9063,34.30973791,52.66006811,1.534843206,8.5484002
Dp1AA01037,A10,28.44372685,30.59015103,3.587439182,47.63913086,821904.569,613866.845,41.78137073,51.49449339,1.140200286,9.489713554
Dr3AA000419,R98,28.44456019,25.37819514,2.973265351,52.9290469,683095.3404,338707.2798,38.46396576,54.2739408,1.376068376,7.827402787
Dr2AD000366,R70,28.446875,17.17370102,2.006452568,44.29183936,464586.2965,264194.7371,28.51175084,44.29183936,1.553459119,5.635166821
Dr8AE000986,R187,28.44771991,22.3822421,2.620223999,42.82739932,603304.5787,434091.376,34.63848975,44.11252017,1.236410699,7.474456423
Dp2AA01101,B100,28.44856481,27.57241843,3.231831339,48.35640761,741533.7556,505490.2115,29.19914106,48.35640761,1.656090072,7.696776226
Dr2AA000313,R70,28.44940972,27.92992585,3.273959804,50.74733011,751055.1963,487486.1159,32.06824806,51.10596849,1.582479031,7.936537199
Dr7AD000875,R161,28.45171296,15.57578053,1.818154552,34.0108726,422029.123,365140.6051,34.63848975,35.80406447,0.981880932,6.535208896
Dr5AE000684,R128,28.45255787,20.79096302,2.432708604,49.58175539,560924.2852,438023.6698,34.81780894,50.77721664,1.424034335,6.71382383
Dp1AA000017,A10,28.45340278,29.11016282,3.413038237,45.06888917,782488.2678,585078.7607,42.40898788,47.66901739,1.062720226,9.333946313
Dr6AA000712,R133,28.45423611,25.46515204,2.983512302,52.68995464,685411.2504,611319.7036,29.22902759,52.68995464,1.802658487,6.912579682
Dr8AD000963,R187,28.45658565,14.7428603,1.720003721,36.52134122,399846.0853,309093.8755,29.82675822,36.76043347,1.224448898,5.821021285
Dr3AE000482,R98,28.45741898,18.35657304,2.145841514,37.71680247,496089.5471,343832.3438,28.6611835,37.71680247,1.315954119,6.41521171
Dp1AA000008,A10,28.45826389,23.18526248,2.714851451,30.69346762,624691.2985,480739.2693,33.921213,33.59246116,0.904845815,8.376912774
Dp2AA000117,B100,28.460625,22.3194847,2.612828704,36.34202204,601633.1706,434643.5132,26.98753774,36.34202204,1.34662237,7.219369855
